class,bytes_rev,bytes,packets,packets_rev,packets_sum,bytes_ration,num_pkts_ration,time,av_pkt_size,av_pkt_size_rev,var_pkt_size,var_pkt_size_rev,median_pkt_size,median_pkt_size_rev,mindelay,avgdelay,maxdelay,bursts,fizzles,time_leap_ration,autocorr,stSum,ndSum,rdSum
False,3927,873,7,7,14,0.2223071046600458,1.0,96.912,124.71428571428572,561.0,51302.25,296011.6875,290.5,1019.0,36.594,47.4456,74.63,0,0,1.0,0.0,0,-1,-1
False,6044,2230,12,7,19,0.3689609530112508,1.7142857142857142,1645.1,185.8333333333333,863.4285714285714,131277.25,2078587.0,321.5,1121.0,407.926,1135.750857142857,1826.568,0,0,1.0,0.0528463833374652,0,-1,-1
True,4032,1252,11,8,19,0.310515873015873,1.375,169.856,113.8181818181818,504.0,37528.5,1860764.2222222225,125.5,528.0,9.434,125.85066666666664,154.016,0,0,1.0,-0.0599733471224022,0,1,0
True,1192,1434,9,6,15,1.203020134228188,1.5,281.03,159.33333333333334,198.66666666666663,48032.75,78400.0,179.0,436.0,51.28,90.5116,158.75,0,0,1.0,0.0,0,1,1
True,5007,1086,9,6,15,0.2168963451168364,1.5,742.98,120.66666666666669,834.5,44944.0,3210041.555555556,305.0,317.0,51.386,67.136,107.928,0,0,1.0,0.0,0,0,0
False,346,640,6,4,10,1.8497109826589595,1.5,4856.748,106.66666666666669,86.5,0.0,0.0,320.0,126.0,326.074,326.074,326.074,0,0,1.0,0.0,0,0,0
False,164,216,4,3,7,1.3170731707317074,1.3333333333333333,0.912,54.0,54.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
False,3312,1150,9,7,16,0.3472222222222222,1.2857142857142858,6111.07,127.77777777777776,473.1428571428572,44233.55555555556,431528.6666666667,126.0,1441.0,53.782,1276.7851999999998,5999.338,0,0,1.0,0.0,0,1,1
False,32349,2337,24,24,48,0.0722433460076045,1.0,16216.072,97.375,1347.875,24700.359375,1255826.83984375,51.5,1418.0,36.24,2024.224260869565,16198.168,0,0,1.0,0.0,0,-7,-1
True,2260,3417,38,38,76,1.5119469026548673,1.0,315437.982,89.92105263157895,59.47368421052632,12239.67857142857,264.6938775510204,123.0,50.0,1.214,96492.16385185186,131620.02599999998,0,0,1.0,0.955991740566533,-1,0,1
True,4024,1514,13,15,28,0.3762425447316103,0.8666666666666667,4868.664000000001,116.46153846153848,268.26666666666665,26588.55555555556,314755.96,105.5,48.0,8.956,509.8581333333333,4858.871999999999,0,0,1.0,0.0,-1,-2,-3
False,577499,17805,113,507,620,0.0308312222185666,0.2228796844181459,19711.06,157.56637168141592,1139.051282051282,100976.30859375,236607.3112244898,455.0,26.0,26.05,310.15717241379315,857.592,0,0,1.0,0.0,-2,1,3
False,9474,2016,15,12,27,0.2127929069031032,1.25,6958.334000000001,134.4,789.5,39984.333333333336,264051.7777777777,148.0,1392.0,226.932,428.06557142857145,782.11,0,0,1.0,0.0,1,-2,-2
False,7053,2247,12,12,24,0.3185878349638452,1.0,5583.273999999999,187.25,587.75,125806.0,381523.609375,126.0,1007.0,389.546,584.6915,847.5319999999999,0,0,1.0,0.0,-2,3,-2
True,7189,1253,14,12,26,0.1742940603700097,1.1666666666666667,1705.9160000000002,89.5,599.0833333333334,0.0,350328.024691358,517.0,531.0,242.422,245.5595555555556,251.006,0,0,1.0,0.0,-1,-2,-3
True,6799,2179,19,20,39,0.3204883071039859,0.95,4748.096,114.6842105263158,339.95,17819.409999999996,293819.57638888893,104.0,180.5,36.132,1216.050761904762,4712.956,0,0,1.0,0.0,-1,-2,-1
False,144271,3042,31,108,139,0.021085318601798,0.287037037037037,2749.944,98.12903225806453,1335.8425925925926,18493.2,200427.99,140.0,1460.0,8.004000000000001,884.4154482758621,1825.25,0,0,1.0,0.0,-2,-1,-7
True,9624,2630,23,32,55,0.2732751454696592,0.71875,20314.576,114.34782608695652,300.75,14380.918367346942,251381.24609375,78.0,449.0,42.104,3386.282275862069,7347.046,0,0,1.0,0.0,0,-1,-3
False,6764,953,9,11,20,0.1408929627439385,0.8181818181818182,146.564,105.88888888888889,614.9090909090909,51302.25,371429.75,290.5,723.5,12.782,56.488888888888894,113.0,0,0,1.0,0.0,-1,-2,-3
True,5007,1086,9,6,15,0.2168963451168364,1.5,2135.576,120.66666666666669,834.5,44944.0,3210041.555555556,305.0,317.0,47.304,62.84,101.364,0,0,1.0,0.0,0,0,0
False,862,448,7,5,12,0.5197215777262181,1.4,34.256,64.0,172.4,0.0,50176.0,76.0,297.0,21.922,23.622,25.322,0,0,1.0,0.0,0,0,0
True,15421,4746,23,28,51,0.3077621425329097,0.8214285714285714,19233.514000000003,206.34782608695653,550.75,109969.3017751479,253540.4982698961,220.0,28.0,23.74,463.3174482758621,1193.538,0,0,0.9090909090909092,0.0,-2,1,-3
True,4330,1147,10,7,17,0.2648960739030023,1.4285714285714286,1881.05,114.7,618.5714285714286,38220.25,810989.25,321.5,845.0,39.29,416.362,1833.88,0,0,1.0,0.0,0,1,-1
True,4278,1095,9,6,15,0.255960729312763,1.5,2029.984,121.66666666666669,713.0,38220.25,2805609.555555556,321.5,242.0,39.594,543.7725,1986.676,0,0,1.0,0.0,0,0,0
True,4189,1468,13,8,21,0.350441632847935,1.625,1317.384,112.92307692307692,523.625,36504.5,1179048.0,133.5,283.0,32.370000000000005,959.09125,1294.494,0,0,1.0,0.0938646749822184,-1,0,0
True,3622,1456,14,9,23,0.401987852015461,1.5555555555555556,944.852,104.0,402.44444444444446,37528.5,1188533.222222222,125.5,37.0,42.448,790.5877777777777,900.196,0,0,1.0,0.988702449009006,1,0,-3
False,2312,1184,8,6,14,0.5121107266435986,1.3333333333333333,1369.07,148.0,385.3333333333333,0.0,100.0,380.0,996.0,239.032,506.88466666666665,952.476,0,0,1.0,0.0,0,0,0
False,5471,3159,6,7,13,0.5774081520745751,0.8571428571428571,18269.592,526.5,781.5714285714286,364524.25,305264.24489795923,108.5,622.0,23.326,1567.5933333333332,18269.592,0,0,1.0,0.0,0,1,0
False,96658,4302,48,84,132,0.0445074385979432,0.5714285714285714,27443.812,89.625,1150.690476190476,43587.76,265017.6864,170.0,1418.0,3.048,24.594758620689653,34.144,0,0,1.0,0.0,-2,-9,-7
True,3501,941,8,6,14,0.2687803484718651,1.3333333333333333,1500.648,117.625,583.5,0.0,300570.8888888889,517.0,1448.0,19.272,19.462,19.708,0,0,1.0,0.0,0,0,0
True,51038,47851,396,325,721,0.937556330577217,1.2184615384615385,4943.18,120.8358585858586,157.04,9493.092970521542,1237604.888888889,81.0,169.0,39.562,1418.655724137931,2190.954,0,0,1.0,0.4705462985069727,4,5,3
False,3924,873,7,7,14,0.2224770642201834,1.0,110.674,124.71428571428572,560.5714285714286,51302.25,297126.0,290.5,1019.0,36.822,51.5748,84.774,0,0,0.6666666666666666,0.0,0,-1,-1
True,5037,837,6,4,10,0.1661703394877903,1.5,1489.2959999999998,139.5,1259.25,0.0,0.0,517.0,4821.0,37.816,37.816,37.816,0,0,1.0,0.0,0,0,0
True,5007,1086,9,6,15,0.2168963451168364,1.5,689.726,120.66666666666669,834.5,44944.0,3210041.555555556,305.0,317.0,51.45,67.20150000000001,107.85,0,0,1.0,0.0,0,0,0
True,7170,3724,57,55,112,0.5193863319386332,1.0363636363636364,301377.66000000003,65.33333333333333,130.36363636363637,269.75999999999993,20893.31555555556,58.0,202.0,4.072,42409.52351724138,108023.646,0,0,1.0,0.955476961655346,2,-1,-1
False,834312,10641,76,95,171,0.0127542214423381,0.8,5255.774,140.01315789473685,8782.231578947369,15465.346938775509,26455123.23629489,353.0,4600.0,8.074,56.30924137931035,102.854,0,0,1.0,0.4152469708886539,-4,-5,-7
True,7676,2655,23,27,50,0.3458832725377801,0.8518518518518519,20342.294,115.43478260869566,284.2962962962963,14785.076388888883,296507.1715976331,112.5,219.0,25.724,3436.938333333333,7346.974,0,0,1.0,0.0,0,-1,-2
False,4518,1711,13,9,22,0.3787073926516157,1.4444444444444444,11140.038,131.6153846153846,502.0,37526.1875,586894.64,251.5,568.0,407.39,3310.0370000000003,11731.328,0,0,1.0,0.0,-1,0,0
False,4439,1631,12,8,20,0.3674250957422843,1.5,2871.844,135.91666666666666,554.875,36073.6875,593555.6,237.5,534.0,376.746,974.0135,2490.394,0,0,1.0,0.0,-1,0,0
True,5430,1544,15,12,27,0.2843462246777163,1.25,907.874,102.93333333333334,452.5,37528.5,345281.88888888893,125.5,849.0,36.36,468.2082222222222,828.426,0,0,1.0,0.0,-1,0,-1
False,3445,1292,12,10,22,0.3750362844702467,1.2,24.74,107.66666666666669,344.5,37528.5,288958.1875,125.5,771.0,4.577999999999999,12.941999999999997,17.294,0,0,1.0,0.636647474854822,0,1,-1
True,5059,1138,10,7,17,0.2249456414311128,1.4285714285714286,2316.814,113.8,722.7142857142857,44944.0,948045.1875,305.0,882.5,47.138,59.484,100.88,0,0,1.0,0.0,0,-1,-1
True,2800,4065,41,49,90,1.4517857142857142,0.8367346938775511,300317.674,99.14634146341464,57.142857142857146,16153.979591836734,248.75,111.5,51.0,0.966,101615.41979310346,218836.488,0,0,1.0,0.9482289720496224,-2,-1,1
True,7708,4195,15,15,30,0.5442397509081474,1.0,19445.242,279.6666666666667,513.8666666666667,189307.5555555556,260020.2488888889,53.0,53.0,10.454,1813.9784137931035,19445.242,0,0,1.0,0.5049625291237574,0,-3,1
False,4454,1440,13,10,23,0.3233048944768747,1.3,1004.004,110.76923076923076,445.4,37528.5,1315675.25,125.5,519.5,26.986,1405.024,1960.514,0,0,1.0,0.9881298856320438,0,1,-1
True,25566,12197,50,35,85,0.4770789329578346,1.4285714285714286,20338.246,243.94,730.4571428571429,7165.551020408165,98029.58984375,383.0,774.5,53.202,1121.0157931034482,2555.582,0,0,1.0,0.3774507571155146,-2,1,1
False,3135,2252,19,25,44,0.7183413078149921,0.76,9480.584,118.52631578947368,125.4,534.8367346938775,46866.96,104.0,37.0,0.396,3597.1644285714283,4640.41,0,0,1.0,0.0435947498965795,-1,0,0
False,4937,1495,13,10,23,0.3028154749848086,1.3,65.984,115.0,493.7,35057.1875,394395.4722222222,143.5,708.0,14.618,26.49288888888889,48.888,0,0,1.0,0.8406704671629827,-1,2,-1
False,112,216,4,2,6,1.9285714285714288,2.0,0.66,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
False,12275,1741,15,10,25,0.1418329938900203,1.5,587.308,116.06666666666666,1227.5,35138.6875,2430184.9795918367,226.5,1448.0,81.394,268.5236,503.046,0,0,1.0,0.0,-1,0,-2
True,4640,1707,15,13,28,0.3678879310344827,1.1538461538461535,75.62,113.8,356.9230769230769,23180.109375,428365.8888888889,84.5,452.0,9.124,44.04569230769231,56.6,0,0,1.0,0.5661483773716369,0,1,1
False,112,216,4,2,6,1.9285714285714288,2.0,1.032,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,6507,1828,11,10,21,0.2809282311357,1.1,20418.244,166.1818181818182,650.7,23993.0,215475.63265306124,383.0,709.0,53.874,1988.1408000000004,9599.47,0,0,1.0,0.0,-1,0,-2
True,4191,1468,13,8,21,0.350274397518492,1.625,1352.236,112.92307692307692,523.875,36504.5,1178672.64,133.5,285.0,21.304,986.5095,1329.972,0,0,1.0,0.0946041021732186,-1,0,0
True,361366,136537,1274,1137,2411,0.3778357676151049,1.1204925241864556,8610.352,107.1718995290424,317.8240985048373,12513.601108033245,821948.9917355373,85.0,61.0,40.054,1110.777103448276,1737.206,0,0,1.0,0.0,4,3,1
False,1592,1678,16,15,31,1.0540201005025125,1.0666666666666669,60379.596000000005,104.875,106.13333333333334,49504.25,119144.66666666669,215.5,141.0,103.704,20145.362666666668,60170.308000000005,0,0,1.0,0.0,0,1,0
False,10733,4911,13,15,28,0.4575607938134725,0.8666666666666667,17728.206,377.7692307692308,715.5333333333333,299578.3313609468,350626.78222222225,50.0,622.0,41.128,771.8236296296295,17728.206,0,0,1.0,0.466643338134607,-1,2,-3
False,2458,649,5,5,10,0.2640358014646053,1.0,227.974,129.8,491.6,0.0,0.0,381.0,2190.0,81.444,81.444,81.444,0,0,1.0,0.0,0,0,0
True,1663,2347,30,30,60,1.4113048707155742,1.0,302705.696,78.23333333333333,55.43333333333333,14365.984375,279.8024691358025,127.5,37.0,1.212,143760.3345,283016.27800000005,0,0,1.0,0.9534930730783284,-1,0,0
True,3177,837,6,4,10,0.263456090651558,1.5,1791.4880000000005,139.5,794.25,0.0,1056.25,517.0,1480.5,8.848,8.875,8.902000000000001,0,0,1.0,0.0,0,0,0
True,12273,3239,29,29,58,0.2639126537928787,1.0,20335.636,111.6896551724138,423.2068965517241,13591.801020408166,281872.859375,105.0,651.5,85.938,2875.1831724137933,5552.432,0,0,1.0,0.0,0,1,-1
False,2306,1648,21,16,37,0.7146574154379879,1.3125,112503.756,78.47619047619048,144.125,0.0,4.0,274.0,733.0,381.328,535.674,841.9680000000001,0,0,1.0,0.0,0,0,0
False,112,216,4,2,6,1.9285714285714288,2.0,5304.817999999999,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0
True,5326,1440,13,10,23,0.270371761171611,1.3,584.076,110.76923076923076,532.6,37528.5,1385474.75,125.5,928.0,40.298,364.8608571428572,509.34,0,0,1.0,0.9741461015310234,0,1,-1
True,11274,4631,18,22,40,0.4107681390810715,0.8181818181818182,15140.718,257.27777777777777,512.4545454545455,203980.61538461532,323123.7093425605,161.0,531.0,8.713999999999999,864.8312413793104,2230.486,0,0,1.0,0.5542796028869706,0,1,-5
False,12761,2120,15,13,28,0.1661311809419324,1.1538461538461535,1042.098,141.33333333333334,981.6153846153846,37464.24,834082.4722222221,309.0,2334.5,62.786,243.0846,914.076,0,0,1.0,0.0,-1,0,-2
False,33709,2738,23,23,46,0.0812245987718413,1.0,5089.128000000001,119.04347826086956,1465.608695652174,17790.247933884297,3972416.1875,114.0,2143.5,9.848,889.147,5070.338,0,0,1.0,0.3138778132940255,3,-2,0
True,6887,2179,19,21,40,0.3163932045883548,0.9047619047619048,7566.984,114.6842105263158,327.95238095238096,17819.409999999996,291267.4097222222,104.0,204.0,35.684,1512.2824761904762,7497.654,0,0,1.0,0.0,-1,-2,-1
True,38268,40253,357,187,544,1.0518710149472144,1.9090909090909087,5821.156000000001,112.75350140056022,204.6417112299465,8100.899408284023,1701381.5,80.5,281.0,19.138,1485.301793103448,2115.522,0,0,1.0,0.9615708970970376,4,7,9
False,6044,2178,11,7,18,0.3603573792190602,1.5714285714285714,7798.812,198.0,863.4285714285714,131277.25,2078587.0,321.5,1121.0,407.046,2724.4860000000003,7979.781999999999,0,0,1.0,0.0528463833374652,0,-1,-1
True,8050,14255,111,118,229,1.770807453416149,0.940677966101695,300237.004,128.42342342342343,68.22033898305085,20457.63775510204,222.80859375,116.0,50.5,1.1,4659.627103448275,11590.424,0,0,1.0,0.2808205858172788,-2,3,-1
True,6629,1468,13,11,24,0.2214511992759089,1.181818181818182,573.904,112.92307692307692,602.6363636363636,36504.5,242734.1388888889,133.5,1254.0,112.186,241.63822222222225,458.474,0,0,1.0,0.0,-1,0,-1
True,8167,1928,23,19,42,0.2360719970613444,1.2105263157894737,982.202,83.82608695652173,429.8421052631579,36504.5,309022.328888889,133.5,255.0,242.704,346.4827777777778,503.354,0,0,1.0,0.0,-4,-1,-4
True,8032,2002,18,23,41,0.2492529880478087,0.782608695652174,20179.866,111.22222222222224,349.2173913043478,18937.4,275545.97959183675,78.0,449.0,54.228,860.8048695652174,2449.54,0,0,1.0,0.0,-2,-1,-1
False,3078,1252,11,9,20,0.4067576348278102,1.2222222222222223,57.384,113.8181818181818,342.0,37528.5,1463920.6666666667,125.5,62.0,12.296,31.790333333333333,38.894,0,0,1.0,0.968739546659166,0,1,0
True,16044,5108,46,49,95,0.3183744702069309,0.9387755102040816,449.89,111.04347826086956,327.42857142857144,12190.58984375,531265.0,79.0,74.5,35.754,110.52303448275865,162.606,0,0,1.0,0.0,0,5,-3
True,9081,2491,21,18,39,0.2743089968065191,1.1666666666666667,19439.732,118.61904761904762,504.5,15281.40972222222,283924.9090909091,105.0,724.0,78.246,3011.6577272727272,6487.162,0,0,1.0,0.0,-1,0,0
False,4559,9554,30,32,62,2.095635007677122,0.9375,16033.192,318.46666666666664,142.46875,579848.8600000001,43235.01,258.5,171.0,0.11,10041.663931034482,12273.008000000002,0,0,1.0,0.1700721264490325,4,3,3
True,7189,1253,14,12,26,0.1742940603700097,1.1666666666666667,1256.004,89.5,599.0833333333334,0.0,350328.024691358,517.0,531.0,256.126,259.4124444444444,265.212,0,0,1.0,0.0,-1,-2,-3
True,7189,1253,14,12,26,0.1742940603700097,1.1666666666666667,1719.052,89.5,599.0833333333334,0.0,350328.024691358,517.0,531.0,234.266,237.5224444444445,242.938,0,0,1.0,0.0,-1,-2,-3
False,180290,9197,84,93,177,0.0510122580287314,0.9032258064516128,13399.218,109.48809523809524,1938.6021505376343,28892.25,627350.9289940827,402.5,2142.0,90.144,261.37558620689657,379.924,0,0,1.0,0.0,-2,-9,-9
False,6678,2295,18,18,36,0.3436657681940701,1.0,1025.622,127.5,371.0,24439.209876543213,1578289.2399999998,64.0,71.0,35.448,254.1065555555556,978.466,0,0,1.0,0.97686507719385,4,-3,0
False,9367,1533,11,16,27,0.1636596562399914,0.6875,18398.734,139.36363636363637,585.4375,37845.36,262425.3333333333,92.0,1322.0,19.286,70.16969230769232,105.63,0,0,1.0,0.0,0,1,-5
False,6956,7437,13,12,25,1.069148936170213,1.0833333333333333,17123.807999999997,572.0769230769231,579.6666666666666,394305.6094674556,279449.88888888893,66.0,459.0,23.838,782.4541666666665,17123.807999999997,0,0,1.0,0.0,0,3,-2
True,10532,10147,84,65,149,0.9634447398404862,1.2923076923076924,20156.518,120.79761904761904,162.03076923076924,10618.0475,273925.01000000007,86.0,162.0,19.482,1686.6787586206897,3611.04,0,0,1.0,0.0,0,5,7
True,16440,14467,129,88,217,0.8799878345498784,1.4659090909090908,1681.27,112.14728682170542,186.8181818181818,8910.578449905483,1104718.2857142857,80.0,157.0,19.79,1379.0350344827589,1941.874,0,0,1.0,0.8859087110597966,4,5,5
True,3673,1508,15,10,25,0.4105635720119793,1.5,157.936,100.53333333333332,367.3,37528.5,425739.6326530613,125.5,39.0,8.616,78.3032,100.756,0,0,1.0,0.5505959320235654,-1,2,-4
False,1197,1525,14,14,28,1.2740183792815372,1.0,2251.634,108.92857142857144,85.5,22784.640000000003,341.2098765432099,39.0,39.0,1.638,2017.5121538461533,2239.678,0,0,1.0,0.9985149001991588,0,-1,-3
False,7461,2050,16,14,30,0.2747620962337488,1.1428571428571428,25617.484,128.125,532.9285714285714,28515.9375,990737.8055555556,51.5,999.0,10.008,3957.3607692307696,25599.182,0,0,1.0,0.7980988137244603,-2,1,1
True,4279,1095,9,6,15,0.2559009114279037,1.5,2026.806,121.66666666666669,713.1666666666666,38220.25,2807186.8888888885,321.5,242.0,39.306,546.94,1982.202,0,0,1.0,0.0,0,0,0
False,982147,27291,354,712,1066,0.0277870827890325,0.497191011235955,18511.74,77.09322033898304,1379.4199438202247,37896.0,238220.672967864,92.0,1460.0,34.245999999999995,140.2595862068966,205.516,0,0,1.0,0.0,-2,-3,-9
False,11135,1462,10,13,23,0.1312977099236641,0.7692307692307693,1372.574,146.2,856.5384615384615,37027.25,373604.69,247.0,1460.0,571.684,965.4606153846156,1222.736,0,0,1.0,0.0,-2,-1,-3
True,7189,1253,14,12,26,0.1742940603700097,1.1666666666666667,1710.998,89.5,599.0833333333334,0.0,350328.024691358,517.0,531.0,233.598,236.78622222222225,242.316,0,0,1.0,0.0,-1,-2,-3
False,9806,1508,17,15,32,0.153783397919641,1.1333333333333333,75.82,88.70588235294117,653.7333333333333,36504.5,352737.60330578504,133.5,1176.0,12.292000000000002,27.31228571428571,45.89,0,0,1.0,0.0,-3,0,-2
False,5894,1520,14,14,28,0.2578893790295215,1.0,144.088,108.57142857142856,421.0,36504.5,330202.6875,133.5,348.5,8.444,46.87109090909091,107.218,0,0,1.0,0.9369544735225136,-2,1,-1
True,4331,1147,10,7,17,0.2648349111059801,1.4285714285714286,1996.242,114.7,618.7142857142857,38220.25,811613.1875,321.5,845.0,39.428,434.5732,1954.48,0,0,1.0,0.0,0,1,-1
True,16375,4699,42,37,79,0.2869618320610687,1.135135135135135,555.246,111.88095238095238,442.5675675675676,14271.09333333334,529686.7822222222,82.0,287.0,77.624,142.32268965517238,247.768,0,0,1.0,0.0,4,1,-5
False,9991,1876,15,14,29,0.1877689920928835,1.0714285714285714,337.802,125.06666666666666,713.6428571428571,27612.24489795918,2042677.9166666667,64.0,1470.0,8.418,80.47633333333333,306.02,0,0,1.0,0.0,0,1,0
True,10666,4378,20,19,39,0.4104631539471217,1.0526315789473684,19555.674000000003,218.9,561.3684210526316,184600.37109375,340029.0612244898,41.0,717.5,9.258,203.4853793103448,709.0999999999999,0,0,1.0,0.541397725080001,0,3,-1
False,37389,2862,30,25,55,0.0765465778704966,1.2,2170.4260000000004,95.4,1495.56,25084.83950617284,1233579.6944444445,64.0,2127.0,228.736,894.264,2745.15,0,0,1.0,0.4177145190951963,1,-4,-4
True,3124,785,5,3,8,0.2512804097311139,1.6666666666666667,235.224,157.0,1041.3333333333333,0.0,0.0,517.0,2960.0,10.054,10.054,10.054,0,0,1.0,0.0,0,0,0
True,5007,1086,9,6,15,0.2168963451168364,1.5,2036.292,120.66666666666669,834.5,44944.0,3210041.555555556,305.0,317.0,47.534,64.3805,104.036,0,0,1.0,0.0,0,0,0
False,3831,2136,14,12,26,0.557556773688332,1.1666666666666667,2326.286,152.57142857142858,319.25,35810.75,1487386.1875,117.0,184.5,13.712,442.1347272727273,2286.74,0,0,1.0,0.8764350968082042,2,1,1
True,6577,1416,12,10,22,0.2152957275353504,1.2,228.67,118.0,657.7,36504.5,886026.5599999999,133.5,1200.0,47.326,104.401,180.388,0,0,1.0,0.5315548270917455,-1,2,0
True,204149,79316,853,890,1743,0.3885201494986505,0.9584269662921348,9174.542,92.98475967174676,229.3808988764045,12491.734375,517368.4081632652,80.0,404.5,26.734,229.7561379310345,558.316,0,0,1.0,0.1400791174386178,8,3,-9
True,4009,1172,9,8,17,0.2923422299825393,1.125,105.984,130.22222222222223,501.125,37528.5,1693902.25,125.5,1838.5,9.94,56.0496,72.598,0,0,1.0,-0.1318603179204144,0,1,1
False,3927,913,8,7,15,0.2324929971988795,1.1428571428571428,16159.556,114.125,561.0,51302.25,296011.6875,290.5,1019.0,71.612,80.6932,113.818,0,0,1.0,0.0,0,-1,-1
False,19710,1754,15,21,36,0.0889903602232369,0.7142857142857143,18454.124000000003,116.93333333333334,938.5714285714286,37361.88888888888,202694.109375,78.0,1430.0,48.474,98.99314285714289,124.588,0,0,1.0,0.0,1,-6,-3
True,17272,6431,61,57,118,0.3723367299675776,1.0701754385964912,19071.47,105.42622950819673,303.0175438596491,13724.94387755102,261360.58984375,106.0,270.5,49.474,910.593103448276,2364.76,0,0,0.9090909090909092,0.0,0,-1,-1
False,37732,5901,46,43,89,0.156392452030107,1.069767441860465,118913.362,128.2826086956522,877.4883720930233,154688.56,233955.5456,1081.0,1429.0,461.73,3501.9386896551723,6615.98,0,0,1.0,0.4740971935333485,-4,-5,-9
True,3136,5651,49,50,99,1.8019770408163265,0.98,300997.84,115.3265306122449,62.72,18182.39285714286,226.484375,112.0,51.0,1.122,67730.06813793104,138467.148,0,0,1.0,0.5627282832293796,-2,-1,1
True,127819,122017,1048,847,1895,0.9546076874330108,1.2373081463990554,8217.938,116.4284351145038,150.90791027154663,10587.027500000002,1108155.6,90.0,216.5,39.768,603.7233103448275,2057.066,0,0,1.0,0.3072448016464477,6,1,3
False,82944,3453,43,61,104,0.0416304976851851,0.7049180327868853,18370.92,80.30232558139535,1359.7377049180327,24407.689999999995,203851.89,100.0,1460.0,36.868,77.68841379310345,124.532,0,0,1.0,0.0,2,-3,-9
True,5683,1532,15,12,27,0.2695759282069329,1.25,216.566,102.13333333333334,473.5833333333333,37528.5,800558.484375,125.5,79.0,36.782,106.09618181818182,141.646,0,0,1.0,0.565330608524289,-2,-1,-1
False,163940,2830,32,44,76,0.0172624130779553,0.7272727272727273,23717.028,88.4375,3725.909090909091,25390.80555555556,11702860.817708334,135.0,2896.0,21.436,212.34310344827583,392.864,0,0,1.0,0.4704281101810183,-2,-5,-9
True,4278,1095,9,6,15,0.255960729312763,1.5,281.862,121.66666666666669,713.0,38220.25,2805609.555555556,321.5,242.0,39.952,106.8685,238.0,0,0,1.0,0.0,0,0,0
True,2942,3218,22,14,36,1.0938137321549966,1.5714285714285714,415.646,146.27272727272728,210.1428571428572,36383.81632653061,57429.67346938775,74.5,238.0,50.798,157.3865,311.286,0,0,1.0,0.0,5,2,-2
True,4031,1252,11,8,19,0.3105929049863557,1.375,155.926,113.8181818181818,503.875,37528.5,1859492.6666666667,125.5,528.0,9.422,108.75,131.956,0,0,1.0,-0.0622163060913005,0,1,0
True,62894,27248,89,81,170,0.4332368747416287,1.0987654320987654,8533.1,306.1573033707865,776.4691358024692,8440.0625,47045.35204081632,306.5,813.0,47.706,1747.0042758620689,2975.19,0,0,1.0,0.8042369276384937,2,1,1
True,4539,941,8,6,14,0.2073143864287288,1.3333333333333333,1559.6660000000002,117.625,756.5,0.0,1063472.2222222222,517.0,1448.0,69.73400000000001,69.86466666666666,70.01599999999999,0,0,1.0,0.0,0,0,0
False,6252,1806,14,17,31,0.2888675623800384,0.8235294117647058,16182.514,129.0,367.7647058823529,44936.55555555556,365604.8,78.0,278.5,59.404,112.9312,178.24200000000002,0,0,1.0,0.0,-3,0,-3
True,4331,1147,10,7,17,0.2648349111059801,1.4285714285714286,2006.722,114.7,618.7142857142857,38220.25,811613.1875,321.5,845.0,39.226,439.4736,1961.656,0,0,1.0,0.0,0,1,-1
False,4787,1802,17,14,31,0.3764361813244203,1.2142857142857142,5162.426,106.0,341.92857142857144,25471.67346938775,359918.69387755106,93.0,258.0,10.402,847.6973846153845,5137.683999999999,0,0,1.0,0.0,0,1,-1
True,5243,1810,15,17,32,0.3452222010299446,0.8823529411764706,5367.68,120.66666666666669,308.4117647058824,21204.6875,235342.359375,106.5,634.5,11.474,975.054,3046.702,0,0,1.0,0.0889320473929053,-1,2,-1
False,4663,9568,30,34,64,2.051897919794124,0.8823529411764706,13589.512,318.93333333333334,137.14705882352942,585182.0900000001,43235.01,258.5,171.0,0.102,7347.630827586207,8768.48,0,0,1.0,0.1704307082851082,4,3,3
False,7539,1964,16,13,29,0.2605120042445947,1.2307692307692308,1973.456,122.75,579.9230769230769,26595.55555555555,606390.359375,125.5,508.5,154.45600000000002,498.1158461538461,1816.176,0,0,1.0,0.0,-2,1,-1
True,19671,13917,121,123,244,0.7074881805703828,0.983739837398374,19769.842,115.01652892561984,159.9268292682927,11928.90234375,300367.9795918367,112.5,190.0,23.354,1051.0253103448276,2417.012,0,0,1.0,0.0,0,1,3
True,7639,1009,10,14,24,0.1320853514857965,0.7142857142857143,19819.184,100.9,545.6428571428571,47742.25,319992.24793388427,298.5,286.0,278.27,330.06850000000003,568.418,0,0,1.0,0.0,-2,-3,-2
False,183204,4346,60,64,124,0.0237221894718455,0.9375,2528.284,72.43333333333334,2862.5625,26061.58333333333,8234925.159722223,134.5,2760.0,31.71,596.728620689655,1310.742,0,0,1.0,0.0,0,-7,-9
True,1190,1478,25,25,50,1.242016806722689,1.0,301877.946,59.12,47.6,8034.75,110.25,116.0,47.5,1.482,6.6171428571428565,10.27,0,0,1.0,0.649231747861925,-2,-1,3
